"id","description","last_updated"
"326551","Starch, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYO","2019-04-01"
"326552","Sugars, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYP","2019-04-01"
"326553","TDF, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYQ","2019-04-01"
"326554","Thiamin, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYR","2019-04-01"
"326555","Vitamin B6, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYS","2019-04-01"
"326556","Vitamin C, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYU","2019-04-01"
"326557","Vitamin K, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYT","2019-04-01"
"326558","Mustard, yellow, store brand, SAFEWAY (CA1,CO1) - CY120Q2","2019-04-01"
"326559","Mustard, yellow, store brand, SAFEWAY (CO1) - NFY120H56","2019-04-01"
"326560","Mustard, yellow, store brand, SAFEWAY (CA1) - NFY120H58","2019-04-01"
"326561","Mustard, yellow, store brand, SAFEWAY (CO1) - NFY120H55","2019-04-01"
"326562","Mustard, yellow, store brand, SAFEWAY (CA1) - NFY120H57","2019-04-01"
"326563","Minerals, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1I","2019-04-01"
"326564","Niacin, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1J","2019-04-01"
"326565","Selenium, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1K","2019-04-01"
"326566","Pantothenic Acid, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1L","2019-04-01"
"326567","Proximates, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1M","2019-04-01"
"326568","Riboflavin, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1N","2019-04-01"
"326569","TDF, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1O","2019-04-01"
"326570","Thiamin, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1P","2019-04-01"
"326571","Vitamin B6, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1Q","2019-04-01"
"326572","Mustard, yellow, store brand, GREAT VALUE (AL1,OK1) - CY120Q0","2019-04-01"
"326573","Mustard, yellow, store brand, GREAT VALUE (OK1) - NFY120H4Y","2019-04-01"
"326574","Mustard, yellow, store brand, GREAT VALUE (AL1) - NFY120H5F","2019-04-01"
"326575","Mustard, yellow, store brand, GREAT VALUE (OK1) - NFY120H4Z","2019-04-01"
"326576","Mustard, yellow, store brand, GREAT VALUE (AL1) - NFY120H5G","2019-04-01"
"326577","Carotenoids, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0R","2019-04-01"
"326578","Tocopherols, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0S","2019-04-01"
"326579","Minerals, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0T","2019-04-01"
"326580","Niacin, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0U","2019-04-01"
"326581","Selenium, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0V","2019-04-01"
"326582","Proximates, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0W","2019-04-01"
"326583","Riboflavin, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0X","2019-04-01"
"326584","Starch, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0Y","2019-04-01"
"326585","Sugars, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0Z","2019-04-01"
"326586","TDF, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I10","2019-04-01"
"326587","Thiamin, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I11","2019-04-01"
"326588","Vitamin B6, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I12","2019-04-01"
"326589","Vitamin C, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I14","2019-04-01"
"326590","Vitamin K, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I13","2019-04-01"
"326591","Mustard, yellow, store brand, KROGER (IN1,MI1) - CY120Q4","2019-04-01"
"326592","Mustard, yellow, store brand, KROGER (MI1) - NFY120H59","2019-04-01"
"326593","Mustard, yellow, store brand, KROGER (MI1) - NFY120H5A","2019-04-01"
"326594","Mustard, yellow, store brand, KROGER (IN1) - NFY120H54","2019-04-01"
"326595","Mustard, yellow, store brand, KROGER (IN1) - NFY120H53","2019-04-01"
"326596","Minerals, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I22","2019-04-01"
"326597","Niacin, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I23","2019-04-01"
"326598","Selenium, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I24","2019-04-01"
"326599","Pantothenic Acid, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I25","2019-04-01"
"326600","Proximates, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I26","2019-04-01"
"326601","Riboflavin, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I27","2019-04-01"
"326602","TDF, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I28","2019-04-01"
"326603","Thiamin, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I29","2019-04-01"
"326604","Vitamin B6, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I2A","2019-04-01"
"326605","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, National, Pure - CY01335","2019-04-01"
"326606","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, TX - NFY020Z5G","2019-04-01"
"326607","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, TX - NFY020YZZ","2019-04-01"
"326608","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, PA - NFY020Z1D","2019-04-01"
"326609","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, PA - NFY020Z6L","2019-04-01"
"326610","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, TN - NFY020YZI","2019-04-01"
"326611","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, AR - NFY020Z4I","2019-04-01"
"326612","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, CA - NFY020YW8","2019-04-01"
"326613","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, IL - NFY020Z1I","2019-04-01"
"326614","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, MO - NFY020YT5","2019-04-01"
"326615","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, NJ - NFY020Z95","2019-04-01"
"326616","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, WA - NFY020YYX","2019-04-01"
"326617","Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, WA - NFY020Z34","2019-04-01"
"326618","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitmain E - NFY0210KZ","2019-04-01"
"326619","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Niacin - NFY0210KQ","2019-04-01"
"326620","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Pantothenic acid - NFY0210KR","2019-04-01"
"326621","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitamin B6 - NFY0210KS","2019-04-01"
"326622","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Fatty acids - NFY0210KY","2019-04-01"
"326623","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Proximates - NFY0210KB","2019-04-01"
"326624","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Starch - NFY0210KD","2019-04-01"
"326625","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitamin K - NFY0210L0","2019-04-01"
"326626","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Sugars - NFY0210KE","2019-04-01"
"326627","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Thiamin - NFY0210KK","2019-04-01"
"326628","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Riboflavin - NFY0210KL","2019-04-01"
"326629","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Amino Acids - NFY0210KT","2019-04-01"
"326630","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Fiber - NFY0210KI","2019-04-01"
"326631","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitamin C - NFY0210KJ","2019-04-01"
"326632","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Carotenoids - NFY0210L7","2019-04-01"
"326633","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Minerals - NFY0210L1","2019-04-01"
"326634","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Folate - NFY0210L6","2019-04-01"
"326635","Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Selenium - NFY0210L5","2019-04-01"
"326636","Prepared Yellow Mustard, Store Brand, National, Pure - CY01337","2019-04-01"
"326637","Prepared Yellow Mustard, Store Brand, TX - NFY020Z5H","2019-04-01"
"326638","Prepared Yellow Mustard, Store Brand, AR - NFY020Z4J","2019-04-01"
"326639","Prepared Yellow Mustard, Store Brand, CA - NFY020YWA","2019-04-01"
"326640","Prepared Yellow Mustard, Store Brand, IL - NFY020Z1J","2019-04-01"
"326641","Prepared Yellow Mustard, Store Brand, NJ - NFY020Z96","2019-04-01"
"326642","Prepared Yellow Mustard, Store Brand, WA - NFY020YYZ","2019-04-01"
"326643","Prepared Yellow Mustard, Store Brand, WA - NFY020Z3C","2019-04-01"
"326644","Prepared Yellow Mustard, Store Brand, PA - NFY020Z6M","2019-04-01"
"326645","Prepared Yellow Mustard, Store Brand, TN - NFY020YZJ","2019-04-01"
"326646","Prepared Yellow Mustard, Store Brand, TX - NFY020Z01","2019-04-01"
"326647","Prepared Yellow Mustard, Store Brand, PA - NFY020Z1E","2019-04-01"
"326648","Prepared Yellow Mustard, Store Brand, MO - NFY020Z0R","2019-04-01"
"326649","Mustard, Yellow, Prepared, Store Brand, Vitmain E - NFY0210N2","2019-04-01"
"326650","Mustard, Yellow, Prepared, Store Brand, Niacin - NFY0210MT","2019-04-01"
"326651","Mustard, Yellow, Prepared, Store Brand, Pantothenic acid - NFY0210MU","2019-04-01"
"326652","Mustard, Yellow, Prepared, Store Brand, Vitamin B6 - NFY0210MV","2019-04-01"
"326653","Mustard, Yellow, Prepared, Store Brand, Fatty acids - NFY0210N1","2019-04-01"
"326654","Mustard, Yellow, Prepared, Store Brand, Proximates - NFY0210ME","2019-04-01"
"326655","Mustard, Yellow, Prepared, Store Brand, Starch - NFY0210MG","2019-04-01"
"326656","Mustard, Yellow, Prepared, Store Brand, Vitamin K - NFY0210N3","2019-04-01"
"326657","Mustard, Yellow, Prepared, Store Brand, Sugars - NFY0210MH","2019-04-01"
"326658","Mustard, Yellow, Prepared, Store Brand, Thiamin - NFY0210MN","2019-04-01"
"326659","Mustard, Yellow, Prepared, Store Brand, Riboflavin - NFY0210MO","2019-04-01"
"326660","Mustard, Yellow, Prepared, Store Brand, Amino Acids - NFY0210MW","2019-04-01"
"326661","Mustard, Yellow, Prepared, Store Brand, Fiber - NFY0210ML","2019-04-01"
"326662","Mustard, Yellow, Prepared, Store Brand, Vitamin C - NFY0210MM","2019-04-01"
"326663","Mustard, Yellow, Prepared, Store Brand, Carotenoids - NFY0210NA","2019-04-01"
"326664","Mustard, Yellow, Prepared, Store Brand, Minerals - NFY0210N4","2019-04-01"
"326665","Mustard, Yellow, Prepared, Store Brand, Folate - NFY0210N9","2019-04-01"
"326666","Mustard, Yellow, Prepared, Store Brand, Selenium - NFY0210N8","2019-04-01"
"326667","Prepared Yellow Mustard, National, Mixed - CY01338","2019-04-01"
"326668","Prepared Yellow Mustard, Heinz Yellow Mustard, WA - NFY020YYY","2019-04-01"
"326669","Prepared Yellow Mustard, Heinz Yellow Mustard, TX - NFY020Z00","2019-04-01"
"326670","Prepared Yellow Mustard, Other Brand, AR - NFY020Z4K","2019-04-01"
"326671","Prepared Yellow Mustard, Other Brand, CA - NFY020YWB","2019-04-01"
"326672","Prepared Yellow Mustard, Other Brand, NJ - NFY020Z97","2019-04-01"
"326673","Prepared Yellow Mustard, Other Brand, WA - NFY020Z35","2019-04-01"
"326674","Prepared Yellow Mustard, Other Brand, PA - NFY020Z6N","2019-04-01"
"326675","Prepared Yellow Mustard, Other Brand, PA - NFY020Z1F","2019-04-01"
"326676","Prepared Yellow Mustard, Other Brand, TN - NFY020YZK","2019-04-01"
"326677","Prepared Yellow Mustard, Other Brand, TX - NFY020Z5J","2019-04-01"
"326678","Prepared Yellow Mustard, Other Brand, IL - NFY020Z1M","2019-04-01"
"326679","Prepared Yellow Mustard, Other Brand, MO - NFY020Z0S","2019-04-01"
"326680","Mustard, Yellow, Prepared, Store Brand, Vitmain E - NFY0210O3","2019-04-01"
"326681","Mustard, Yellow, Prepared, Store Brand, Niacin - NFY0210NU","2019-04-01"
"326682","Mustard, Yellow, Prepared, Store Brand, Pantothenic acid - NFY0210NV","2019-04-01"
"326683","Mustard, Yellow, Prepared, Store Brand, Vitamin B6 - NFY0210NW","2019-04-01"
"326684","Mustard, Yellow, Prepared, Store Brand, Fatty acids - NFY0210O2","2019-04-01"
"326685","Mustard, Yellow, Prepared, Store Brand, Proximates - NFY0210NF","2019-04-01"
"326686","Mustard, Yellow, Prepared, Store Brand, Vitamin K - NFY0210O4","2019-04-01"
"326687","Mustard, Yellow, Prepared, Store Brand, Sugars - NFY0210NI","2019-04-01"
"326688","Mustard, Yellow, Prepared, Store Brand, Thiamin - NFY0210NO","2019-04-01"
"326689","Mustard, Yellow, Prepared, Store Brand, Riboflavin - NFY0210NP","2019-04-01"
"326690","Mustard, Yellow, Prepared, Store Brand, Amino Acids - NFY0210NX","2019-04-01"
"326691","Mustard, Yellow, Prepared, Store Brand, Fiber - NFY0210NM","2019-04-01"
"326692","Mustard, Yellow, Prepared, Store Brand, Starch - NFY0210NH","2019-04-01"
"326693","Mustard, Yellow, Prepared, Store Brand, Vitamin C - NFY0210NN","2019-04-01"
"326694","Mustard, Yellow, Prepared, Store Brand, Carotenoids - NFY0210OB","2019-04-01"
"326695","Mustard, Yellow, Prepared, Store Brand, Minerals - NFY0210O5","2019-04-01"
"326696","Mustard, Yellow, Prepared, Store Brand, Folate - NFY0210OA","2019-04-01"
"326697","Mustard, Yellow, Prepared, Store Brand, Selenium - NFY0210O9","2019-04-01"
"326698","Mustard, prepared, yellow","2019-04-01"
"326699","Figs, Mission, Dried, Region 3, Pure Composite, CY0100S","2019-04-01"
"326700","Mission Figs, Dried, Region 3, IL2, NFY010145","2019-04-01"
"326701","Mission Figs, Dried, Region 3, IL2, NFY010146","2019-04-01"
"326702","Mission Figs, Dried, Region 3, IL2, NFY010147","2019-04-01"
"326703","Mission Figs, Dried, Region 3, IL2, NFY010148","2019-04-01"
"326704","Mission Figs, Dried, Region 3, TX2, NFY01014D","2019-04-01"
"326705","Mission Figs, Dried, Region 3, TX2, NFY01014E","2019-04-01"
"326706","Mission Figs, Dried, Region 3, TX2, NFY01014F","2019-04-01"
"326707","Mission Figs, Dried, Region 3, TX2, NFY01014G","2019-04-01"
"326708","Mission Figs, Dried, Region 3, n/a, Yes, Proximates  - NF","2019-04-01"
"326709","Mission Figs, Dried, Region 3, n/a, Yes, Minerals  - NFY0","2019-04-01"
"326710","Mission Figs, Dried, Region 3, n/a, Yes, Sugar  - NFY0100","2019-04-01"
"326711","Mission Figs, Dried, Region 3, n/a, Yes, Fiber  - NFY0100","2019-04-01"
"326712","Mission Figs, Dried, Region 3, n/a, Yes, Vitamin C  - NFY","2019-04-01"
"326713","Mission Figs, Dried, Region 3, n/a, Yes, Thiamin  - NFY01","2019-04-01"
"326714","Mission Figs, Dried, Region 3, n/a, Yes, Riboflavin  - NF","2019-04-01"
"326715","Mission Figs, Dried, Region 3, n/a, Yes, Niacin  - NFY010","2019-04-01"
"326716","Mission Figs, Dried, Region 3, n/a, Yes, Pantothenic Acid","2019-04-01"
"326717","Mission Figs, Dried, Region 3, n/a, Yes, Vitamin B6  - NF","2019-04-01"
"326718","Mission Figs, Dried, Region 3, n/a, Yes, Folate  - NFY010","2019-04-01"
"326719","Mission Figs, Dried, Region 3, n/a, Yes, Amino Acids  - N","2019-04-01"
"326720","Mission Figs, Dried, Region 3, n/a, Yes, Vitamin E  - NFY","2019-04-01"
"326721","Mission Figs, Dried, Region 3, n/a, Yes, Selenium  - NFY0","2019-04-01"
"326722","Mission Figs, Dried, Region 3, n/a, Yes, Carotenoids  - N","2019-04-01"
"326723","Mission Figs, Dried, Region 3, n/a, Yes, Vitamin K  - NFY","2019-04-01"
"326724","Figs, Mission, Dried, Region 2, Pure Composite, CY0100R","2019-04-01"
"326725","Mission Figs, Dried, Region 2, OR/WA3, NFY010144","2019-04-01"
"326726","Mission Figs, Dried, Region 2, OR/WA2, NFY010149","2019-04-01"
"326727","Mission Figs, Dried, Region 2, OR/WA2, NFY01014A","2019-04-01"
"326728","Mission Figs, Dried, Region 2, OR/WA2, NFY01014B","2019-04-01"
"326729","Mission Figs, Dried, Region 2, OR/WA2, NFY01014C","2019-04-01"
"326730","Mission Figs, Dried, Region 2, OR/WA3, NFY01014L","2019-04-01"
"326731","Mission Figs, Dried, Region 2, OR/WA3, NFY01014M","2019-04-01"
"326732","Mission Figs, Dried, Region 2, OR/WA3, NFY01014N","2019-04-01"
"326733","Mission Figs, Dried, Region 2, n/a, Yes, Proximates  - NF","2019-04-01"
"326734","Mission Figs, Dried, Region 2, n/a, Yes, Minerals  - NFY0","2019-04-01"
"326735","Mission Figs, Dried, Region 2, n/a, Yes, Sugar  - NFY0100","2019-04-01"
"326736","Mission Figs, Dried, Region 2, n/a, Yes, Fiber  - NFY0100","2019-04-01"
"326737","Mission Figs, Dried, Region 2, n/a, Yes, Vitamin C  - NFY","2019-04-01"
"326738","Mission Figs, Dried, Region 2, n/a, Yes, Thiamin  - NFY01","2019-04-01"
"326739","Mission Figs, Dried, Region 2, n/a, Yes, Riboflavin  - NF","2019-04-01"
"326740","Mission Figs, Dried, Region 2, n/a, Yes, Niacin  - NFY010","2019-04-01"
"326741","Mission Figs, Dried, Region 2, n/a, Yes, Pantothenic Acid","2019-04-01"
"326742","Mission Figs, Dried, Region 2, n/a, Yes, Vitamin B6  - NF","2019-04-01"
"326743","Mission Figs, Dried, Region 2, n/a, Yes, Folate  - NFY010","2019-04-01"
"326744","Mission Figs, Dried, Region 2, n/a, Yes, Amino Acids  - N","2019-04-01"
"326745","Mission Figs, Dried, Region 2, n/a, Yes, Vitamin E  - NFY","2019-04-01"
"326746","Mission Figs, Dried, Region 2, n/a, Yes, Selenium  - NFY0","2019-04-01"
"326747","Mission Figs, Dried, Region 2, n/a, Yes, Carotenoids  - N","2019-04-01"
"326748","Mission Figs, Dried, Region 2, n/a, Yes, Vitamin K  - NFY","2019-04-01"
"326749","Figs, Pass 2, Region 1, Mixed Composite, CY010GQ","2019-04-01"
"326750","Figs, Pass 2, Region 1, MO2, NFY010CIY","2019-04-01"
"326751","Figs, Pass 2, Region 1, MO2, NFY010CIZ","2019-04-01"
"326752","Figs, Pass 2, Region 1, MO2, NFY010CJ0","2019-04-01"
"326753","Figs, Pass 2, Region 1, MO2, NFY010CJ1","2019-04-01"
"326754","Figs, Pass 2, Region 1, AR1, NFY010CJ6","2019-04-01"
"326755","Figs, Pass 2, Region 1, AR1, NFY010CJ7","2019-04-01"
"326756","Figs, Pass 2, Region 1, AR1, NFY010CJ8","2019-04-01"
"326757","Figs, Pass 2, Region 1, AR1, NFY010CJ9","2019-04-01"
"326758","Figs, Pass 2, Region 1, TN2, NFY010CJA","2019-04-01"
"326759","Figs, Pass 2, Region 1, TN2, NFY010CJB","2019-04-01"
"326760","Figs, Pass 2, Region 1, TN2, NFY010CJC","2019-04-01"
"326761","Figs, Pass 2, Region 1, TN2, NFY010CJD","2019-04-01"
"326762","Figs, Dried, Pass 2, Region 1, n/a, No, Niacin - NFY010CED","2019-04-01"
"326763","Figs, Dried, Pass 2, Region 1, n/a, No, Fiber - NFY010CE8","2019-04-01"
"326764","Figs, Dried, Pass 2, Region 1, n/a, No, Minerals - NFY010CEC","2019-04-01"
"326765","Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CDB","2019-04-01"
"326766","Figs, Dried, Pass 2, Region 1, n/a, No, Minerals - NFY010CDD","2019-04-01"
"326767","Figs, Dried, Pass 2, Region 1, n/a, No, Sugar - NFY010CDE","2019-04-01"
"326768","Figs, Dried, Pass 2, Region 1, n/a, No, Fiber - NFY010CDI","2019-04-01"
"326769","Figs, Dried, Pass 2, Region 1, n/a, No, Vitamin C - NFY010CDJ","2019-04-01"
"326770","Figs, Dried, Pass 2, Region 1, n/a, No, Thiamin - NFY010CDK","2019-04-01"
"326771","Figs, Dried, Pass 2, Region 1, n/a, No, Riboflavin - NFY010CDL","2019-04-01"
"326772","Figs, Dried, Pass 2, Region 1, n/a, No, Niacin - NFY010CDQ","2019-04-01"
"326773","Figs, Dried, Pass 2, Region 1, n/a, No, Pantothenic Acid - NFY010CDR","2019-04-01"
"326774","Figs, Dried, Pass 2, Region 1, n/a, No, Vitamin B6 - NFY010CDS","2019-04-01"
"326775","Figs, Dried, Pass 2, Region 1, n/a, No, Amino Acids - NFY010CDT","2019-04-01"
"326776","Figs, Dried, Pass 2, Region 1, n/a, No, Folate - NFY010CDY","2019-04-01"
"326777","Figs, Dried, Pass 2, Region 1, n/a, No, Vitamin K - NFY010CDZ","2019-04-01"
"326778","Figs, Dried, Pass 2, Region 1, n/a, No, Carotenoids - NFY010CE0","2019-04-01"
"326779","Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CE6","2019-04-01"
"326780","Figs, Pass 2, Region 2, Pure Composite, CY010GR","2019-04-01"
"326781","Figs, Pass 2, Region 2, OR/WA2, NFY010CIU","2019-04-01"
"326782","Figs, Pass 2, Region 2, OR/WA2, NFY010CIV","2019-04-01"
"326783","Figs, Pass 2, Region 2, OR/WA2, NFY010CIW","2019-04-01"
"326784","Figs, Pass 2, Region 2, OR/WA2, NFY010CIX","2019-04-01"
"326785","Figs, Pass 2, Region 2, OR/WA3, NFY010CJ2","2019-04-01"
"326786","Figs, Pass 2, Region 2, OR/WA3, NFY010CJ3","2019-04-01"
"326787","Figs, Pass 2, Region 2, OR/WA3, NFY010CJ4","2019-04-01"
"326788","Figs, Pass 2, Region 2, OR/WA3, NFY010CJ5","2019-04-01"
"326789","Figs, Dried, Pass 2, Region 2, n/a, Yes, Proximates - NFY010CEH","2019-04-01"
"326790","Figs, Dried, Pass 2, Region 2, n/a, Yes, Minerals - NFY010CEJ","2019-04-01"
"326791","Figs, Dried, Pass 2, Region 2, n/a, Yes, Sugar - NFY010CEK","2019-04-01"
