"fdc_id","fdc_id_of_sample_food"
"327758","327742"
"327759","327742"
"327768","327760"
"327769","327760"
"327770","327760"
"327771","327760"
"327772","327760"
"327773","327760"
"327774","327760"
"327775","327760"
"327776","327760"
"327777","327760"
"327778","327760"
"327779","327760"
"327780","327760"
"327789","327781"
"327790","327781"
"327791","327781"
"327792","327781"
"327793","327781"
"327794","327781"
"327795","327781"
"327796","327781"
"327797","327781"
"327798","327781"
"327799","327781"
"327800","327781"
"327801","327781"
"327802","327781"
"327812","327803"
"327813","327803"
"327814","327803"
"327815","327803"
"327816","327803"
"327817","327803"
"327818","327803"
"327819","327803"
"327820","327803"
"327821","327803"
"327822","327803"
"327823","327803"
"327824","327803"
"327825","327803"
"327834","327826"
"327835","327826"
"327836","327826"
"327837","327826"
"327838","327826"
"327839","327826"
"327840","327826"
"327841","327826"
"327842","327826"
"327843","327826"
"327844","327826"
"327845","327826"
"327846","327826"
"327847","327826"
"327848","327826"
"327849","327826"
"327850","327826"
"327859","327851"
"327860","327851"
"327861","327851"
"327862","327851"
"327863","327851"
"327864","327851"
"327865","327851"
"327866","327851"
"327867","327851"
"327868","327851"
"327869","327851"
"327870","327851"
"327871","327851"
"327872","327851"
"327873","327851"
"327874","327851"
"327882","327875"
"327883","327875"
"327884","327875"
"327885","327875"
"327886","327875"
"327887","327875"
"327888","327875"
"327889","327875"
"327890","327875"
"327891","327875"
"327892","327875"
"327893","327875"
"327894","327875"
"327895","327875"
"327896","327875"
"327897","327875"
"327898","327875"
"327907","327899"
"327908","327899"
"327909","327899"
"327910","327899"
"327911","327899"
"327912","327899"
"327913","327899"
"327914","327899"
"327915","327899"
"327916","327899"
"327917","327899"
"327918","327899"
"327919","327899"
"327920","327899"
"327921","327899"
"327922","327899"
"327933","327924"
"327934","327924"
"327935","327924"
"327945","327936"
"327946","327936"
"327947","327936"
"327957","327948"
"327958","327948"
"327959","327948"
"327969","327960"
"327970","327960"
"327971","327960"
"327972","327960"
"327973","327960"
"327974","327960"
"327975","327960"
"327976","327960"
"327977","327960"
"327978","327960"
"327979","327960"
"327985","327980"
"327986","327980"
"327987","327980"
"327988","327980"
"327989","327980"
"327990","327980"
"327991","327980"
"327992","327980"
"327993","327980"
"327994","327980"
"327995","327980"
"327996","327980"
"327997","327980"
"328004","327998"
"328005","327998"
"328006","327998"
"328007","327998"
"328017","328008"
"328018","328008"
"328019","328008"
"328029","328020"
"328030","328020"
"328031","328020"
"328032","328020"
"328033","328020"
"328034","328020"
"328035","328020"
"328036","328020"
"328037","328020"
"328038","328020"
"328039","328020"
"328040","328020"
"328041","328020"
"328042","328020"
"328043","328020"
"328044","328020"
"328054","328045"
"328055","328045"
"328056","328045"
"328066","328057"
"328067","328057"
"328068","328057"
"328069","328057"
"328079","328070"
"328080","328070"
"328081","328070"
"328082","328070"
"328083","328070"
"328084","328070"
"328085","328070"
"328086","328070"
"328087","328070"
"328088","328070"
"328089","328070"
"328090","328070"
"328091","328070"
"328092","328070"
"328093","328070"
"328103","328094"
"328104","328094"
"328105","328094"
"328106","328094"
"328107","328094"
"328108","328094"
"328109","328094"
"328110","328094"
"328111","328094"
"328112","328094"
"328113","328094"
"328119","328114"
"328120","328114"
"328121","328114"
"328127","328122"
"328128","328122"
"328129","328122"
"328139","328130"
"328140","328130"
"328141","328130"
"328142","328130"
"328143","328130"
"328144","328130"
"328145","328130"
"328146","328130"
"328147","328130"
"328148","328130"
"328149","328130"
"328150","328130"
"328151","328130"
"328152","328130"
"328162","328153"
"328163","328153"
"328164","328153"
"328165","328153"
"328166","328153"
"328167","328153"
"328168","328153"
"328169","328153"
"328170","328153"
"328171","328153"
"328172","328153"
"328173","328153"
"328174","328153"
"328180","328175"
"328181","328175"
"328182","328175"
"328183","328175"
"328184","328175"
"328185","328175"
"328186","328175"
"328187","328175"
"328188","328175"
"328189","328175"
"328190","328175"
"328196","328191"
"328197","328191"
"328198","328191"
"328199","328191"
"328200","328191"
"328201","328191"
"328202","328191"
"328203","328191"
"328204","328191"
"328205","328191"
"328206","328191"
"328207","328191"
"328215","328208"
"328216","328208"
"328217","328208"
"328218","328208"
"328219","328208"
"328220","328208"
"328221","328208"
"328222","328208"
"328223","328208"
"328224","328208"
"328225","328208"
"328226","328208"
"328233","328227"
"328234","328227"
"328235","328227"
"328236","328227"
"328237","328227"
"328238","328227"
"328239","328227"
"328240","328227"
"328241","328227"
"328242","328227"
"328243","328227"
"328244","328227"
"328245","328227"
"328246","328227"
"328247","328227"
"328255","328248"
"328256","328248"
"328257","328248"
"328258","328248"
"328259","328248"
"328260","328248"
"328261","328248"
"328262","328248"
"328263","328248"
"328264","328248"
"328265","328248"
"328274","328266"
"328275","328266"
"328276","328266"
"328277","328266"
"328278","328266"
"328279","328266"
"328280","328266"
"328281","328266"
"328282","328266"
"328283","328266"
"328284","328266"
"328285","328266"
"328293","328286"
"328294","328286"
"328295","328286"
"328296","328286"
"328297","328286"
"328298","328286"
"328299","328286"
"328300","328286"
"328301","328286"
"328302","328286"
"328303","328286"
"328304","328286"
"328312","328305"
"328313","328305"
"328314","328305"
"328315","328305"
"328316","328305"
"328317","328305"
"328318","328305"
"328319","328305"
"328320","328305"
"328321","328305"
"328322","328305"
"328323","328305"
"328324","328305"
"328325","328305"
"328333","328326"
"328334","328326"
"328342","328335"
"328343","328335"
"328349","328344"
"328350","328344"
"328356","328351"
"328357","328351"
"328365","328358"
"328366","328358"
"328367","328358"
"328368","328358"
"328369","328358"
"328370","328358"
"328371","328358"
"328372","328358"
"328373","328358"
"328374","328358"
"328375","328358"
"328382","328376"
"328383","328376"
"328384","328376"
"328385","328376"
"328386","328376"
"328387","328376"
"328388","328376"
"328389","328376"
"328390","328376"
"328391","328376"
"328392","328376"
"328393","328376"
"328402","328394"
"328403","328394"
"328404","328394"
"328405","328394"
"328406","328394"
"328407","328394"
"328408","328394"
"328409","328394"
"328410","328394"
"328411","328394"
"328412","328394"
"328420","328413"
"328421","328413"
"328422","328413"
"328423","328413"
"328424","328413"
"328425","328413"
"328426","328413"
"328427","328413"
"328428","328413"
"328429","328413"
"328430","328413"
"328431","328413"
"328439","328432"
"328440","328432"
"328441","328432"
"328448","328442"
"328449","328442"
"328450","328442"
"328451","328442"
"328452","328442"
"328453","328442"
"328461","328454"
"328462","328454"
"328463","328454"
"328464","328454"
"328465","328454"
"328466","328454"
"328467","328454"
"328468","328454"
"328469","328454"
"328470","328454"
"328471","328454"
"328477","328472"
"328478","328472"
"328479","328472"
"328480","328472"
"328481","328472"
"328482","328472"
"328483","328472"
"328484","328472"
"328485","328472"
"328486","328472"
"328487","328472"
"328488","328472"
"328489","328472"
"328496","328490"
"328497","328490"
"328498","328490"
"328499","328490"
"328500","328490"
"328501","328490"
"328502","328490"
"328503","328490"
"328504","328490"
"328505","328490"
"328506","328490"
"328507","328490"
"328514","328508"
"328515","328508"
"328516","328508"
"328517","328508"
"328518","328508"
"328519","328508"
"328520","328508"
"328521","328508"
"328522","328508"
"328523","328508"
"328524","328508"
"328525","328508"
"328526","328508"
"328527","328508"
"328528","328508"
"328534","328529"
"328535","328529"
"328536","328529"
"328537","328529"
"328538","328529"
"328539","328529"
"328540","328529"
"328548","328541"
"328553","328549"
"328554","328549"
"328555","328549"
"328556","328549"
"328557","328549"
"328558","328549"
"328566","328559"
"328571","328567"
"328572","328567"
"328573","328567"
"328574","328567"
"328575","328567"
"328576","328567"
"328577","328567"
"328578","328567"
"328579","328567"
"328580","328567"
"328581","328567"
"328582","328567"
"328583","328567"
"328584","328567"
"328592","328585"
"328593","328585"
"328599","328594"
"328600","328594"
"328608","328601"
"328609","328601"
"328610","328601"
"328611","328601"
"328612","328601"
"328613","328601"
"328614","328601"
"328615","328601"
"328616","328601"
"328617","328601"
"328618","328601"
"328619","328601"
"328624","328620"
"328625","328620"
"328626","328620"
"328627","328620"
"328628","328620"
"328629","328620"
"328630","328620"
"328631","328620"
"328632","328620"
"328633","328620"
"328634","328620"
"328635","328620"
"328636","328620"
"328643","328638"
"328644","328638"
"328645","328638"
"328649","328646"
"328650","328646"
"328651","328646"
"328657","328652"
"328658","328652"
"328659","328652"
"328665","328660"
"328666","328660"
"328667","328660"
"328668","328660"
"328669","328660"
"328670","328660"
"328671","328660"
"328672","328660"
"328673","328660"
"328674","328660"
"328675","328660"
"328676","328660"
"328677","328660"
"328678","328660"
"328684","328679"
"328685","328679"
"328686","328679"
"328687","328679"
"328688","328679"
"328689","328679"
"328690","328679"
"328691","328679"
"328692","328679"
"328693","328679"
"328694","328679"
"328700","328695"
"328701","328695"
"328702","328695"
"328703","328695"
"328704","328695"
"328705","328695"
"328706","328695"
"328707","328695"
"328708","328695"
"328709","328695"
"328710","328695"
"328711","328695"
"328712","328695"
"328718","328713"
"328719","328713"
"328720","328713"
"328726","328721"
"328727","328721"
"328728","328721"
"328733","328729"
"328734","328729"
"328735","328729"
"328741","328736"
"328742","328736"
"328743","328736"
"328744","328736"
"328745","328736"
"328746","328736"
"328747","328736"
"328748","328736"
"328749","328736"
"328750","328736"
"328756","328751"
"328757","328751"
"328758","328751"
"328759","328751"
"328760","328751"
"328761","328751"
"328762","328751"
"328763","328751"
"328764","328751"
"328765","328751"
"328766","328751"
"328767","328751"
"328768","328751"
"328774","328769"
"328775","328769"
"328776","328769"
"328777","328769"
"328778","328769"
"328779","328769"
"328780","328769"
"328781","328769"
"328782","328769"
"328783","328769"
"328784","328769"
"328790","328785"
"328791","328785"
"328792","328785"
"328798","328793"
"328799","328793"
"328800","328793"
"328801","328793"
"328802","328793"
"328803","328793"
"328804","328793"
"328805","328793"
"328806","328793"
"328807","328793"
"328808","328793"
"328814","328809"
"328815","328809"
"328816","328809"
"328817","328809"
"328818","328809"
"328819","328809"
"328820","328809"
"328821","328809"
"328822","328809"
"328823","328809"
"328829","328824"
"328830","328824"
"328831","328824"
"328832","328824"
"328833","328824"
"328834","328824"
"328835","328824"
"328836","328824"
"328837","328824"
"328838","328824"
"328839","328824"
"328840","328824"
"328847","328842"
"328848","328842"
"328849","328842"
"328854","328850"
"328855","328850"
"328856","328850"
"328866","328857"
"328867","328857"
"328868","328857"
"328878","328869"
"328879","328869"
"328880","328869"
"328890","328881"
"328891","328881"
"328892","328881"
"328893","328881"
"328894","328881"
"328895","328881"
"328896","328881"
"328897","328881"
"328898","328881"
"328899","328881"
"328900","328881"
"328901","328881"
"328911","328902"
"328912","328902"
"328913","328902"
"328914","328902"
"328915","328902"
"328916","328902"
"328917","328902"
"328918","328902"
"328919","328902"
"328920","328902"
"328921","328902"
"328922","328902"
"328923","328902"
"328931","328924"
"328932","328924"
"328933","328924"
"328934","328924"
"328935","328924"
"328936","328924"
"328937","328924"
"328938","328924"
"328939","328924"
"328940","328924"
"328941","328924"
"328942","328924"
"328943","328924"
"328944","328924"
"328945","328924"
"328955","328946"
"328956","328946"
"328957","328946"
"328958","328946"
"328959","328946"
"328960","328946"
"328961","328946"
"328962","328946"
"328963","328946"
"328964","328946"
"328965","328946"
"328966","328946"
"328972","328967"
"328973","328967"
"328974","328967"
"328984","328975"
"328985","328975"
"328986","328975"
"328987","328975"
"328988","328975"
"328989","328975"
"328990","328975"
"328991","328975"
"328992","328975"
"328993","328975"
"328994","328975"
"328995","328975"
"328996","328975"
"328997","328975"
"328998","328975"
"328999","328975"
"329009","329000"
"329010","329000"
"329011","329000"
"329021","329012"
"329022","329012"
"329023","329012"
"329033","329024"
"329034","329024"
"329035","329024"
"329045","329036"
"329046","329036"
"329047","329036"
"329048","329036"
"329049","329036"
"329050","329036"
"329051","329036"
"329052","329036"
"329053","329036"
"329054","329036"
"329055","329036"
"329056","329036"
"329057","329036"
"329064","329058"
"329065","329058"
"329066","329058"
"329067","329058"
"329068","329058"
"329069","329058"
"329070","329058"
"329071","329058"
"329072","329058"
"329073","329058"
"329074","329058"
"329084","329075"
"329085","329075"
"329086","329075"
"329087","329075"
"329088","329075"
"329089","329075"
"329090","329075"
"329091","329075"
"329092","329075"
