"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"80910","1098576","","2","0.4","2047","Salt, table, iodized","GM","0","NONE","0.4","0",""
"80911","1098577","","1","100","5324","Chicken patty, frozen, cooked","GM","0","NONE","100","0",""
"80912","1098578","","1","100","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","100","0",""
"80916","1098579","","4","3","4582","Oil, canola","GM","0","NONE","3","0",""
"80915","1098579","","3","3","20061","Rice flour, white, unenriched","GM","0","NONE","3","0",""
"80917","1098579","","5","0.5","2047","Salt, table, iodized","GM","0","NONE","0.5","0",""
"80914","1098579","","2","15","14411","Beverages, water, tap, drinking","GM","0","NONE","15","0",""
"80913","1098579","","1","80","5000","Chicken, broiler, rotisserie, BBQ, breast, meat only","GM","0","NONE","80","0",""
"80919","1098580","","2","0.14","2047","Salt, table, iodized","TS","10205","1 cup","0.84","0",""
"80918","1098580","","1","100","5306","Turkey, Ground, cooked","GM","0","NONE","100","0",""
"80920","1098581","1098582","1","100","24198731","Chicken nuggets, from fast food","GM","0","NONE","100","0",""
"80921","1098582","","1","100","21229","Fast foods, chicken, breaded and fried, boneless pieces, plain","GM","0","NONE","100","0",""
"80922","1098583","","1","100","21229","Fast foods, chicken, breaded and fried, boneless pieces, plain","GM","0","NONE","100","0",""
"80923","1098584","","1","100","21611","School Lunch, chicken nuggets, whole grain breaded","GM","0","NONE","100","0",""
"80924","1098585","","1","100","22974","Chicken, nuggets, dark and white meat, precooked, frozen, not reheated","GM","0","NONE","100","864",""
"80925","1098586","1098582","1","70","24198731","Chicken nuggets, from fast food","GM","0","NONE","70","0",""
"80926","1098586","1098585","2","30","24198736","Chicken nuggets, from frozen","GM","0","NONE","30","0",""
"80927","1098587","1098588","1","100","24198741","Chicken tenders or strips, breaded, from fast food","GM","0","NONE","100","0",""
"80928","1098588","","1","100","21401","Fast foods, chicken tenders","GM","0","NONE","100","0",""
"80930","1098589","","2","2","4542","Fat, chicken","GM","0","NONE","2","0",""
"80929","1098589","","1","100","21401","Fast foods, chicken tenders","GM","0","NONE","100","0",""
"80931","1098589","","3","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"80932","1098590","","1","100","21611","School Lunch, chicken nuggets, whole grain breaded","GM","0","NONE","100","0",""
"80933","1098591","","1","100","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","100","0",""
"80934","1098592","1098588","1","70","24198741","Chicken tenders or strips, breaded, from fast food","GM","0","NONE","70","0",""
"80935","1098592","1098591","2","30","24198746","Chicken tenders or strips, breaded, from frozen","GM","0","NONE","30","0",""
"80943","1098593","","8","1","20081","Wheat flour, white, all-purpose, enriched, bleached","C","10205","1 cup","125","305",""
"80938","1098593","","3","0.25","9152","Lemon juice, raw","C","10205","1 cup","62","0",""
"80939","1098593","","4","5.313","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","5.313","0",""
"80942","1098593","","7","0.5","2028","Spices, paprika","TS","22000","1 teaspoon","1.05","0",""
"80941","1098593","","6","1","2030","Spices, pepper, black","TS","22000","1 teaspoon","2.1","0",""
"80940","1098593","","5","1","2047","Salt, table, iodized","TS","10205","1 cup","6","0",""
"80937","1098593","1103855","2","1.25","82101000","Vegetable oil, NFS","TS","10205","1 cup","5.833","0",""
"80936","1098593","","1","552","5091","Chicken, broilers or fryers, thigh, meat and skin, raw","GM","0","NONE","552","803",""
"80944","1098594","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80946","1098594","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0",""
"80945","1098594","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80948","1098595","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80947","1098595","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80949","1098595","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0",""
"80952","1098596","","3","66","5182","Turkey, whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"80951","1098596","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80950","1098596","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80956","1098597","","4","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0",""
"80953","1098597","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80955","1098597","","3","10","18079","Bread, crumbs, dry, grated, plain","GM","0","NONE","10","0",""
"80954","1098597","","2","1.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.5","0",""
"80959","1098598","","3","1.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.5","0",""
"80957","1098598","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80960","1098598","","4","66","5182","Turkey, whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"80958","1098598","","2","10","18079","Bread, crumbs, dry, grated, plain","GM","0","NONE","10","0",""
"80961","1098599","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80962","1098599","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80963","1098599","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0",""
"80966","1098600","","3","66","5182","Turkey, whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"80964","1098600","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80965","1098600","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80968","1098601","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80967","1098601","","1","34","5695","Turkey, dark meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80969","1098601","","3","66","5188","Turkey, whole, dark meat, cooked, roasted","GM","0","NONE","66","0",""
"80970","1098602","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"80971","1098602","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80972","1098602","","3","66","5184","Turkey, whole, dark meat, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"80973","1098603","","1","34","5705","Turkey, whole, meat only, with added solution, roasted","GM","0","NONE","34","0",""
"80975","1098603","","3","66","5168","Turkey, whole, meat only, cooked, roasted","GM","0","NONE","66","0",""
"80974","1098603","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80976","1098604","","1","34","5707","Turkey, whole, meat and skin, with added solution, roasted","GM","0","NONE","34","0",""
"80978","1098604","","3","66","5166","Turkey, whole, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"80977","1098604","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80982","1098605","","4","0.37","2047","Salt, table, iodized","GM","0","NONE","0.37","0",""
"80986","1098605","","8","66","5168","Turkey, whole, meat only, cooked, roasted","GM","0","NONE","66","0",""
"80981","1098605","","3","1.77","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.77","305",""
"80983","1098605","","5","0.21","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","0.21","2152",""
"80984","1098605","","6","1.05","1123","Egg, whole, raw, fresh","GM","0","NONE","1.05","103",""
"80980","1098605","","2","1.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.4","0",""
"80979","1098605","","1","34","5705","Turkey, whole, meat only, with added solution, roasted","GM","0","NONE","34","0",""
"80985","1098605","","7","2.5","14429","Beverages, water, tap, municipal","GM","0","NONE","2.5","0",""
"80992","1098606","","6","1.05","1123","Egg, whole, raw, fresh","GM","0","NONE","1.05","103",""
"80991","1098606","","5","0.21","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","0.21","2152",""
"80993","1098606","","7","2.5","14429","Beverages, water, tap, municipal","GM","0","NONE","2.5","0",""
"80989","1098606","","3","1.77","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.77","305",""
"80994","1098606","","8","66","5166","Turkey, whole, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"80988","1098606","","2","1.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.4","0",""
"80990","1098606","","4","0.37","2047","Salt, table, iodized","GM","0","NONE","0.37","0",""
"80987","1098606","","1","34","5707","Turkey, whole, meat and skin, with added solution, roasted","GM","0","NONE","34","0",""
"80995","1098607","","1","100","5167","Turkey, whole, meat only, raw","GM","0","NONE","100","0",""
"80996","1098607","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80998","1098608","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"80997","1098608","","1","34","5727","Turkey, retail parts, breast, meat and skin, with added solution, raw","GM","0","NONE","34","1851",""
"80999","1098608","","3","66","5165","Turkey, whole, meat and skin, raw","GM","0","NONE","66","1851",""
"81000","1098609","","1","100","43390","Turkey, light or dark meat, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0",""
"81001","1098610","","1","100","43391","Turkey, light or dark meat, smoked, cooked, skin and bone removed","GM","0","NONE","100","0",""
"81003","1098611","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81002","1098611","","1","34","5725","Turkey, drumstick, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0",""
"81004","1098611","","3","66","5739","Turkey, drumstick, from whole bird, meat only, roasted","GM","0","NONE","66","0",""
"81006","1098612","","2","0.14","2047","Salt, table, iodized","TS","10205","1 cup","0.84","0",""
"81005","1098612","","1","100","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","100","0",""
"81009","1098613","","3","66","5739","Turkey, drumstick, from whole bird, meat only, roasted","GM","0","NONE","66","0",""
"81008","1098613","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81007","1098613","","1","34","5725","Turkey, drumstick, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0",""
"81010","1098614","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0",""
"81012","1098614","","3","66","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"81011","1098614","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81013","1098615","","1","100","43367","Turkey, drumstick, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0",""
"81014","1098616","","1","31","5728","Turkey, thigh, from whole bird, meat only, with added solution, roasted","GM","0","NONE","31","0",""
"81016","1098616","","3","3","5699","Turkey, skin from whole, (light and dark), with added solution, roasted","GM","0","NONE","3","0",""
"81015","1098616","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81017","1098616","","4","66","5743","Turkey, retail parts, thigh, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"81020","1098617","","3","66","5741","Turkey, thigh, from whole bird, meat only, roasted","GM","0","NONE","66","0",""
"81019","1098617","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81018","1098617","","1","34","5728","Turkey, thigh, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0",""
"81022","1098618","","2","0.14","2047","Salt, table, iodized","TS","10205","1 cup","0.84","0",""
"81021","1098618","","1","100","5180","Turkey, whole, neck, meat only, cooked, simmered","GM","0","NONE","100","0",""
"81023","1098619","","1","34","5730","Turkey, wing, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0",""
"81025","1098619","","3","66","5228","Turkey, whole, wing, meat only, cooked, roasted","GM","0","NONE","66","0",""
"81024","1098619","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81028","1098620","","3","3","5699","Turkey, skin from whole, (light and dark), with added solution, roasted","GM","0","NONE","3","0",""
"81026","1098620","","1","31","5730","Turkey, wing, from whole bird, meat only, with added solution, roasted","GM","0","NONE","31","0",""
"81027","1098620","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81029","1098620","","4","66","5196","Turkey, all classes, wing, meat and skin, cooked, roasted","GM","0","NONE","66","0",""
"81030","1098621","","1","100","43366","Turkey, wing, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0",""
"81033","1098622","","3","15.1","4575","Fat, turkey","GM","0","NONE","15.1","0",""
"81031","1098622","","1","100","5745","Turkey, back, from whole bird, meat and skin, with added solution, roasted","GM","0","NONE","100","0",""
"81032","1098622","","2","0.14","2047","Salt, table, iodized","TS","10205","1 cup","0.84","0",""
"81035","1098623","","2","0.84","2047","Salt, table, iodized","GM","0","NONE","0.84","0",""
"81034","1098623","","1","100","5745","Turkey, back, from whole bird, meat and skin, with added solution, roasted","GM","0","NONE","100","0",""
"81036","1098624","","1","100","5311","Chicken, canned, no broth","GM","0","NONE","100","0",""
"81038","1098625","","2","0.14","2047","Salt, table, iodized","TS","10205","1 cup","0.84","0",""
"81037","1098625","","1","100","5306","Turkey, Ground, cooked","GM","0","NONE","100","0",""
"81039","1098626","","1","75","5705","Turkey, whole, meat only, with added solution, roasted","GM","0","NONE","75","0",""
"81040","1098626","","2","25","18079","Bread, crumbs, dry, grated, plain","GM","0","NONE","25","0",""
"81041","1098626","","3","5","4615","Shortening, vegetable, household, composite","GM","0","NONE","5","0",""
"81042","1098627","","1","100","7973","Bacon, turkey, microwaved","GM","0","NONE","100","0",""
"81043","1098628","","1","100","7974","Bacon, turkey, low sodium","GM","0","NONE","100","0",""
"81044","1098629","","1","35","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","35","0",""
"81045","1098629","","2","20","5695","Turkey, dark meat, meat only, with added solution, cooked, roasted","GM","0","NONE","20","0",""
"81046","1098629","","3","15","5699","Turkey, skin from whole, (light and dark), with added solution, roasted","GM","0","NONE","15","0",""
