"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"241061","1097607","2","","9999","1 fl oz","30000","31","","",""
"237148","1097607","1","","9999","1 cup","10205","248","","",""
"260370","1097608","3","","9999","Quantity not specified","90000","248","","",""
"256246","1097608","5","","9999","1 individual school container","64294","248","","",""
"241062","1097608","2","","9999","1 fl oz","30000","31","","",""
"237149","1097608","1","","9999","1 cup","10205","248","","",""
"260371","1097609","3","","9999","Quantity not specified","90000","248","","",""
"256247","1097609","5","","9999","1 individual school container","64294","248","","",""
"241063","1097609","2","","9999","1 fl oz","30000","31","","",""
"237150","1097609","1","","9999","1 cup","10205","248","","",""
"260372","1097610","3","","9999","Quantity not specified","90000","248","","",""
"256248","1097610","5","","9999","1 individual school container","64294","248","","",""
"241064","1097610","2","","9999","1 fl oz","30000","31","","",""
"237151","1097610","1","","9999","1 cup","10205","248","","",""
"260373","1097611","4","","9999","Quantity not specified","90000","248","","",""
"256249","1097611","3","","9999","1 individual school container","64294","248","","",""
"241065","1097611","1","","9999","1 fl oz","30000","31","","",""
"237152","1097611","2","","9999","1 cup","10205","248","","",""
"260374","1097612","3","","9999","Quantity not specified","90000","248","","",""
"241066","1097612","2","","9999","1 fl oz","30000","31","","",""
"237153","1097612","1","","9999","1 cup","10205","248","","",""
"260375","1097613","3","","9999","Quantity not specified","90000","248","","",""
"241067","1097613","2","","9999","1 fl oz","30000","31","","",""
"237154","1097613","1","","9999","1 cup","10205","248","","",""
"260376","1097614","3","","9999","Quantity not specified","90000","248","","",""
"241068","1097614","2","","9999","1 fl oz","30000","31","","",""
"237155","1097614","1","","9999","1 cup","10205","248","","",""
"260377","1097615","3","","9999","Quantity not specified","90000","248","","",""
"241069","1097615","2","","9999","1 fl oz","30000","31","","",""
"237156","1097615","1","","9999","1 cup","10205","248","","",""
"260378","1097616","3","","9999","Quantity not specified","90000","248","","",""
"241070","1097616","2","","9999","1 fl oz","30000","31","","",""
"237157","1097616","1","","9999","1 cup","10205","248","","",""
"260379","1097617","3","","9999","Quantity not specified","90000","248","","",""
"241071","1097617","2","","9999","1 fl oz","30000","31","","",""
"237158","1097617","1","","9999","1 cup","10205","248","","",""
"260380","1097618","3","","9999","Quantity not specified","90000","248","","",""
"241072","1097618","2","","9999","1 fl oz","30000","31","","",""
"237159","1097618","1","","9999","1 cup","10205","248","","",""
"260381","1097619","3","","9999","Quantity not specified","90000","248","","",""
"241073","1097619","2","","9999","1 fl oz","30000","31","","",""
"237160","1097619","1","","9999","1 cup","10205","248","","",""
"260382","1097620","3","","9999","Quantity not specified","90000","248","","",""
"241074","1097620","2","","9999","1 fl oz","30000","31","","",""
"237161","1097620","1","","9999","1 cup","10205","248","","",""
"260383","1097621","3","","9999","Quantity not specified","90000","248","","",""
"241075","1097621","2","","9999","1 fl oz","30000","31","","",""
"237162","1097621","1","","9999","1 cup","10205","248","","",""
"260384","1097622","3","","9999","Quantity not specified","90000","248","","",""
"241076","1097622","2","","9999","1 fl oz","30000","31","","",""
"237163","1097622","1","","9999","1 cup","10205","248","","",""
"260385","1097623","3","","9999","Quantity not specified","90000","248","","",""
"241077","1097623","2","","9999","1 fl oz","30000","31","","",""
"237164","1097623","1","","9999","1 cup","10205","248","","",""
"260386","1097624","3","","9999","Quantity not specified","90000","248","","",""
"241078","1097624","2","","9999","1 fl oz","30000","31","","",""
"237165","1097624","1","","9999","1 cup","10205","248","","",""
"260387","1097625","3","","9999","Quantity not specified","90000","248","","",""
"241079","1097625","2","","9999","1 fl oz","30000","31","","",""
"237166","1097625","1","","9999","1 cup","10205","248","","",""
"260388","1097626","3","","9999","Quantity not specified","90000","248","","",""
"241080","1097626","2","","9999","1 fl oz","30000","31","","",""
"237167","1097626","1","","9999","1 cup","10205","248","","",""
"260389","1097627","3","","9999","Quantity not specified","90000","248","","",""
"241081","1097627","2","","9999","1 fl oz","30000","31","","",""
"237168","1097627","1","","9999","1 cup","10205","248","","",""
"260390","1097628","3","","9999","Quantity not specified","90000","248","","",""
"241082","1097628","2","","9999","1 fl oz","30000","31","","",""
"237169","1097628","1","","9999","1 cup","10205","248","","",""
"260391","1097629","3","","9999","Quantity not specified","90000","248","","",""
"241083","1097629","2","","9999","1 fl oz","30000","31","","",""
"237170","1097629","1","","9999","1 cup","10205","248","","",""
"260392","1097630","3","","9999","Quantity not specified","90000","248","","",""
"241084","1097630","2","","9999","1 fl oz","30000","31","","",""
"237171","1097630","1","","9999","1 cup","10205","248","","",""
"260393","1097631","3","","9999","Quantity not specified","90000","248","","",""
"241085","1097631","2","","9999","1 fl oz","30000","31","","",""
"237172","1097631","1","","9999","1 cup","10205","248","","",""
"260394","1097632","3","","9999","Quantity not specified","90000","248","","",""
"241086","1097632","2","","9999","1 fl oz","30000","31","","",""
"237173","1097632","1","","9999","1 cup","10205","248","","",""
"260395","1097633","3","","9999","Quantity not specified","90000","248","","",""
"241087","1097633","2","","9999","1 fl oz","30000","31","","",""
"237174","1097633","1","","9999","1 cup","10205","248","","",""
"260396","1097634","3","","9999","Quantity not specified","90000","248","","",""
"241088","1097634","2","","9999","1 fl oz","30000","31","","",""
"237175","1097634","1","","9999","1 cup","10205","248","","",""
"260397","1097635","3","","9999","Quantity not specified","90000","248","","",""
"241089","1097635","2","","9999","1 fl oz","30000","31","","",""
"237176","1097635","1","","9999","1 cup","10205","248","","",""
"260398","1097636","3","","9999","Quantity not specified","90000","248","","",""
"241090","1097636","2","","9999","1 fl oz","30000","31","","",""
"237177","1097636","1","","9999","1 cup","10205","248","","",""
"260399","1097637","3","","9999","Quantity not specified","90000","248","","",""
"241091","1097637","2","","9999","1 fl oz","30000","31","","",""
"237178","1097637","1","","9999","1 cup","10205","248","","",""
"260400","1097638","3","","9999","Quantity not specified","90000","248","","",""
"241092","1097638","2","","9999","1 fl oz","30000","31","","",""
"237179","1097638","1","","9999","1 cup","10205","248","","",""
"260401","1097639","3","","9999","Quantity not specified","90000","248","","",""
"241093","1097639","2","","9999","1 fl oz","30000","31","","",""
"237180","1097639","1","","9999","1 cup","10205","248","","",""
"260402","1097640","3","","9999","Quantity not specified","90000","248","","",""
"241094","1097640","2","","9999","1 fl oz","30000","31","","",""
"237181","1097640","1","","9999","1 cup","10205","248","","",""
"260403","1097641","3","","9999","Quantity not specified","90000","248","","",""
"241095","1097641","2","","9999","1 fl oz","30000","31","","",""
"237182","1097641","1","","9999","1 cup","10205","248","","",""
"260404","1097642","3","","9999","Quantity not specified","90000","248","","",""
"241096","1097642","2","","9999","1 fl oz","30000","31","","",""
"237183","1097642","1","","9999","1 cup","10205","248","","",""
"260405","1097643","3","","9999","Quantity not specified","90000","248","","",""
"241097","1097643","2","","9999","1 fl oz","30000","31","","",""
"237184","1097643","1","","9999","1 cup","10205","248","","",""
"260406","1097644","3","","9999","Quantity not specified","90000","248","","",""
"241098","1097644","2","","9999","1 fl oz","30000","31","","",""
"237185","1097644","1","","9999","1 cup","10205","248","","",""
"260407","1097645","3","","9999","Quantity not specified","90000","248","","",""
"241099","1097645","2","","9999","1 fl oz","30000","31","","",""
"237186","1097645","1","","9999","1 cup","10205","248","","",""
"260408","1097646","3","","9999","Quantity not specified","90000","248","","",""
"241100","1097646","2","","9999","1 fl oz","30000","31","","",""
"237187","1097646","1","","9999","1 cup","10205","248","","",""
"260409","1097647","3","","9999","Quantity not specified","90000","248","","",""
"241101","1097647","2","","9999","1 fl oz","30000","31","","",""
"237188","1097647","1","","9999","1 cup","10205","248","","",""
"260410","1097648","3","","9999","Quantity not specified","90000","248","","",""
"241102","1097648","2","","9999","1 fl oz","30000","31","","",""
"237189","1097648","1","","9999","1 cup","10205","248","","",""
"260411","1097649","3","","9999","Quantity not specified","90000","248","","",""
"241103","1097649","2","","9999","1 fl oz","30000","31","","",""
"237190","1097649","1","","9999","1 cup","10205","248","","",""
"260412","1097650","3","","9999","Quantity not specified","90000","248","","",""
"241104","1097650","2","","9999","1 fl oz","30000","31","","",""
"237191","1097650","1","","9999","1 cup","10205","248","","",""
"260413","1097651","3","","9999","Quantity not specified","90000","248","","",""
"241105","1097651","2","","9999","1 fl oz","30000","31","","",""
"237192","1097651","1","","9999","1 cup","10205","248","","",""
"260414","1097652","3","","9999","Quantity not specified","90000","248","","",""
"241106","1097652","2","","9999","1 fl oz","30000","31","","",""
"237193","1097652","1","","9999","1 cup","10205","248","","",""
"260415","1097653","3","","9999","Quantity not specified","90000","248","","",""
"241107","1097653","2","","9999","1 fl oz","30000","31","","",""
"237194","1097653","1","","9999","1 cup","10205","248","","",""
"260416","1097654","3","","9999","Quantity not specified","90000","248","","",""
"241108","1097654","2","","9999","1 fl oz","30000","31","","",""
"237195","1097654","1","","9999","1 cup","10205","248","","",""
"260417","1097655","3","","9999","Quantity not specified","90000","248","","",""
"241109","1097655","2","","9999","1 fl oz","30000","31","","",""
"237196","1097655","1","","9999","1 cup","10205","248","","",""
"260418","1097656","3","","9999","Quantity not specified","90000","248","","",""
"241110","1097656","2","","9999","1 fl oz","30000","31","","",""
"237197","1097656","1","","9999","1 cup","10205","248","","",""
"260419","1097657","3","","9999","Quantity not specified","90000","248","","",""
"241111","1097657","2","","9999","1 fl oz","30000","31","","",""
"237198","1097657","1","","9999","1 cup","10205","248","","",""
"260420","1097658","3","","9999","Quantity not specified","90000","248","","",""
"241112","1097658","2","","9999","1 fl oz","30000","31","","",""
"237199","1097658","1","","9999","1 cup","10205","248","","",""
"260421","1097659","3","","9999","Quantity not specified","90000","248","","",""
"241113","1097659","2","","9999","1 fl oz","30000","31","","",""
"237200","1097659","1","","9999","1 cup","10205","248","","",""
"260422","1097660","3","","9999","Quantity not specified","90000","248","","",""
"241114","1097660","2","","9999","1 fl oz","30000","31","","",""
"237201","1097660","1","","9999","1 cup","10205","248","","",""
"260423","1097661","3","","9999","Quantity not specified","90000","248","","",""
"241115","1097661","2","","9999","1 fl oz","30000","31","","",""
"237202","1097661","1","","9999","1 cup","10205","248","","",""
"260424","1097662","3","","9999","Quantity not specified","90000","248","","",""
