"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"995539","1099820","","999","WWEIA Category description","Other sandwiches (single code)"
"987349","1099821","","999","WWEIA Category number","3708"
"995540","1099821","","999","WWEIA Category description","Other sandwiches (single code)"
"970872","1099822","4","1001","","RAX Roast Beef Sandwich"
"970871","1099822","3","1001","","Hardee's Roast Beef Sandwich"
"970873","1099822","5","1001","","Roy Rogers Roast Beef Sandwich"
"970869","1099822","1","1001","","Arby's Roast Beef Sandwich"
"970870","1099822","2","1001","","Arby's Junior Roast Beef Sandwich"
"987350","1099822","","999","WWEIA Category number","3708"
"995541","1099822","","999","WWEIA Category description","Other sandwiches (single code)"
"987351","1099823","","999","WWEIA Category number","3708"
"995542","1099823","","999","WWEIA Category description","Other sandwiches (single code)"
"970876","1099824","4","1001","","Jerry's Steak Sub"
"970875","1099824","3","1001","","Subway Roast Beef Sub"
"970874","1099824","2","1001","","Arby's Super Roast Beef"
"987352","1099824","","999","WWEIA Category number","3708"
"995543","1099824","","999","WWEIA Category description","Other sandwiches (single code)"
"970877","1099825","1","1001","","Subway Roast Beef Sub with cheese"
"987353","1099825","","999","WWEIA Category number","3708"
"995544","1099825","","999","WWEIA Category description","Other sandwiches (single code)"
"970880","1099826","3","1001","","Jack-in-the-Box Sirloin Cheesesteak"
"970879","1099826","2","1001","","Arby's Beef 'N Swiss"
"970878","1099826","1","1001","","Arby's Beef and Cheddar"
"987354","1099826","","999","WWEIA Category number","3708"
"995545","1099826","","999","WWEIA Category description","Other sandwiches (single code)"
"970881","1099827","1","1001","","RAX Beef, Bacon and Cheddar"
"987355","1099827","","999","WWEIA Category number","3708"
"995546","1099827","","999","WWEIA Category description","Other sandwiches (single code)"
"970882","1099828","1","1001","","French Dip sandwich"
"987356","1099828","","999","WWEIA Category number","3708"
"995547","1099828","","999","WWEIA Category description","Other sandwiches (single code)"
"987357","1099829","","999","WWEIA Category number","3708"
"995548","1099829","","999","WWEIA Category description","Other sandwiches (single code)"
"987358","1099830","","999","WWEIA Category number","3708"
"995549","1099830","","999","WWEIA Category description","Other sandwiches (single code)"
"970883","1099831","1","1001","","Subway Steak & Cheese Sub"
"970884","1099831","3","1001","","Jerry's Steak Sub with cheese"
"987359","1099831","","999","WWEIA Category number","3708"
"995550","1099831","","999","WWEIA Category description","Other sandwiches (single code)"
"987360","1099832","","999","WWEIA Category number","3708"
"995551","1099832","","999","WWEIA Category description","Other sandwiches (single code)"
"987361","1099833","","999","WWEIA Category number","3708"
"995552","1099833","","999","WWEIA Category description","Other sandwiches (single code)"
"970885","1099834","1","1001","","with onions"
"970886","1099834","2","1001","","Jack-in-the-Box Original Pita Pocket Sandwich"
"987362","1099834","","999","WWEIA Category number","3708"
"995553","1099834","","999","WWEIA Category description","Other sandwiches (single code)"
"970888","1099835","2","1001","","Arby's Philly Beef N' Swiss"
"970887","1099835","1","1001","","Philadelphia-style cheese steak submarine sandwich"
"970889","1099835","3","1001","","Subway's Big Philly Cheesesteak"
"987363","1099835","","999","WWEIA Category number","3708"
"995554","1099835","","999","WWEIA Category description","Other sandwiches (single code)"
"970893","1099836","4","1001","","Hardee's Steak Biscuit"
"970890","1099836","1","1001","","Jimmy Dean Steak Biscuit"
"970892","1099836","3","1001","","McDonald's Steak Biscuit"
"970891","1099836","2","1001","","Mom 'N' Pops Steak Biscuit"
"987364","1099836","","999","WWEIA Category number","3708"
"995555","1099836","","999","WWEIA Category description","Other sandwiches (single code)"
"987365","1099837","","999","WWEIA Category number","3708"
"995556","1099837","","999","WWEIA Category description","Other sandwiches (single code)"
"970894","1099838","3","1001","","on tortilla"
"970895","1099838","4","1001","","with or without cheese"
"970896","1099838","5","1001","","homemade or other place"
"987366","1099838","","999","WWEIA Category number","3702"
"995557","1099838","","999","WWEIA Category description","Burgers (single code)"
"987367","1099839","","999","WWEIA Category number","3708"
"995558","1099839","","999","WWEIA Category description","Other sandwiches (single code)"
"987368","1099840","","999","WWEIA Category number","3708"
"995559","1099840","","999","WWEIA Category description","Other sandwiches (single code)"
"987369","1099841","","999","WWEIA Category number","3706"
"995560","1099841","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"987370","1099842","","999","WWEIA Category number","3708"
"995561","1099842","","999","WWEIA Category description","Other sandwiches (single code)"
"970897","1099843","1","1001","","Subway B.L.T Sub"
"987371","1099843","","999","WWEIA Category number","3708"
"995562","1099843","","999","WWEIA Category description","Other sandwiches (single code)"
"970898","1099844","2","1001","","Subway B.L.T Sub with cheese"
"987372","1099844","","999","WWEIA Category number","3708"
"995563","1099844","","999","WWEIA Category description","Other sandwiches (single code)"
"970899","1099845","1","1001","","Hardee's Bacon Biscuit"
"987373","1099845","","999","WWEIA Category number","3706"
"995564","1099845","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"970900","1099846","1","1001","","Hardee's Ham Biscuit"
"970901","1099846","2","1001","","Hardee's Country Ham Biscuit"
"987374","1099846","","999","WWEIA Category number","3706"
"995565","1099846","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"987375","1099847","","999","WWEIA Category number","3708"
"995566","1099847","","999","WWEIA Category description","Other sandwiches (single code)"
"987376","1099848","","999","WWEIA Category number","3708"
"995567","1099848","","999","WWEIA Category description","Other sandwiches (single code)"
"987377","1099849","","999","WWEIA Category number","3708"
"995568","1099849","","999","WWEIA Category description","Other sandwiches (single code)"
"987378","1099850","","999","WWEIA Category number","3708"
"995569","1099850","","999","WWEIA Category description","Other sandwiches (single code)"
"970902","1099851","1","1001","","ham and cheese hero sandwich"
"987379","1099851","","999","WWEIA Category number","3708"
"995570","1099851","","999","WWEIA Category description","Other sandwiches (single code)"
"970903","1099852","1","1001","","Arby's Hot Ham and Cheese Sandwich"
"970905","1099852","3","1001","","Hardee's Hot Ham and Cheese Sandwich"
"970906","1099852","4","1001","","Hardee's Big Hot Ham 'N' Cheese Sandwich"
"970904","1099852","2","1001","","Burger King Hot Ham and Cheese Sandwich"
"987380","1099852","","999","WWEIA Category number","3708"
"995571","1099852","","999","WWEIA Category description","Other sandwiches (single code)"
"970907","1099853","1","1001","","Jimmy Dean Ham and Cheese Muffin"
"987381","1099853","","999","WWEIA Category number","3706"
"995572","1099853","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"970908","1099854","2","1001","","Jerry's Ham & Cheese Sub"
"970909","1099854","3","1001","","Subway Ham Sub with cheese"
"987382","1099854","","999","WWEIA Category number","3708"
"995573","1099854","","999","WWEIA Category description","Other sandwiches (single code)"
"970910","1099855","1","1001","","Sandwich cubano"
"987383","1099855","","999","WWEIA Category number","3708"
"995574","1099855","","999","WWEIA Category description","Other sandwiches (single code)"
"970911","1099856","1","1001","","Media noche"
"987384","1099856","","999","WWEIA Category number","3708"
"995575","1099856","","999","WWEIA Category description","Other sandwiches (single code)"
"970912","1099857","1","1001","","McDonald's McRib sandwich"
"987385","1099857","","999","WWEIA Category number","3708"
"995576","1099857","","999","WWEIA Category description","Other sandwiches (single code)"
"987386","1099858","","999","WWEIA Category number","3708"
"995577","1099858","","999","WWEIA Category description","Other sandwiches (single code)"
"987387","1099859","","999","WWEIA Category number","3708"
"995578","1099859","","999","WWEIA Category description","Other sandwiches (single code)"
"970913","1099860","2","1001","","with lettuce and tomato"
"970914","1099860","5","1001","","roast chicken sandwich"
"987388","1099860","","999","WWEIA Category number","3704"
"995579","1099860","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970916","1099861","3","1001","","roast chicken sandwich"
"970915","1099861","2","1001","","with lettuce and tomato"
"987389","1099861","","999","WWEIA Category number","3704"
"995580","1099861","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"987390","1099862","","999","WWEIA Category number","3704"
"995581","1099862","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970917","1099863","1","1001","","Carl's Jr. BBQ Chicken Sandwich"
"987391","1099863","","999","WWEIA Category number","3704"
"995582","1099863","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970918","1099864","1","1001","","chicken patty"
"987392","1099864","","999","WWEIA Category number","3704"
"995583","1099864","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970919","1099865","1","1001","","chicken patty"
"987393","1099865","","999","WWEIA Category number","3704"
"995584","1099865","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970920","1099866","2","1001","","homemade or other place"
"987394","1099866","","999","WWEIA Category number","3704"
"995585","1099866","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970923","1099867","3","1001","","breaded"
"970922","1099867","2","1001","","crispy"
"970924","1099867","4","1001","","on bun, bread or roll"
"970921","1099867","1","1001","","patty"
"987395","1099867","","999","WWEIA Category number","3704"
"995586","1099867","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970925","1099868","1","1001","","patty"
"970929","1099868","5","1001","","NS as to cheese"
"970928","1099868","4","1001","","on bun, bread or roll"
"970926","1099868","2","1001","","crispy"
"970927","1099868","3","1001","","breaded"
"987396","1099868","","999","WWEIA Category number","3704"
"995587","1099868","","999","WWEIA Category description","Chicken/turkey sandwiches (single code)"
"970931","1099869","2","1001","","on bun, bread or roll"
