"fdc_id","food_code","wweia_category_number","start_date","end_date"
"1098993","26143110","2402","2017-01-01","2018-12-31"
"1098994","26143120","2402","2017-01-01","2018-12-31"
"1098995","26143121","2402","2017-01-01","2018-12-31"
"1098996","26143130","2402","2017-01-01","2018-12-31"
"1098997","26143131","2402","2017-01-01","2018-12-31"
"1098998","26143140","2402","2017-01-01","2018-12-31"
"1098999","26143160","2402","2017-01-01","2018-12-31"
"1099000","26147110","2402","2017-01-01","2018-12-31"
"1099001","26147120","2402","2017-01-01","2018-12-31"
"1099002","26147130","2402","2017-01-01","2018-12-31"
"1099003","26147140","2402","2017-01-01","2018-12-31"
"1099004","26147190","2402","2017-01-01","2018-12-31"
"1099005","26149110","2402","2017-01-01","2018-12-31"
"1099006","26149120","2402","2017-01-01","2018-12-31"
"1099007","26149121","2402","2017-01-01","2018-12-31"
"1099008","26149130","2402","2017-01-01","2018-12-31"
"1099009","26149131","2402","2017-01-01","2018-12-31"
"1099010","26149140","2402","2017-01-01","2018-12-31"
"1099011","26149160","2402","2017-01-01","2018-12-31"
"1099012","26151110","2402","2017-01-01","2018-12-31"
"1099013","26151120","2402","2017-01-01","2018-12-31"
"1099014","26151121","2402","2017-01-01","2018-12-31"
"1099015","26151122","2402","2017-01-01","2018-12-31"
"1099016","26151123","2402","2017-01-01","2018-12-31"
"1099017","26151124","2402","2017-01-01","2018-12-31"
"1099018","26151130","2402","2017-01-01","2018-12-31"
"1099019","26151131","2402","2017-01-01","2018-12-31"
"1099020","26151132","2402","2017-01-01","2018-12-31"
"1099021","26151133","2402","2017-01-01","2018-12-31"
"1099022","26151134","2402","2017-01-01","2018-12-31"
"1099023","26151140","2402","2017-01-01","2018-12-31"
"1099024","26151141","2402","2017-01-01","2018-12-31"
"1099025","26151142","2402","2017-01-01","2018-12-31"
"1099026","26151143","2402","2017-01-01","2018-12-31"
"1099027","26151144","2402","2017-01-01","2018-12-31"
"1099028","26151160","2402","2017-01-01","2018-12-31"
"1099029","26151190","2402","2017-01-01","2018-12-31"
"1099030","26153100","2402","2017-01-01","2018-12-31"
"1099031","26153110","2402","2017-01-01","2018-12-31"
"1099032","26153120","2402","2017-01-01","2018-12-31"
"1099033","26153122","2402","2017-01-01","2018-12-31"
"1099034","26153130","2402","2017-01-01","2018-12-31"
"1099035","26153131","2402","2017-01-01","2018-12-31"
"1099036","26153140","2402","2017-01-01","2018-12-31"
"1099037","26153160","2402","2017-01-01","2018-12-31"
"1099038","26153170","2402","2017-01-01","2018-12-31"
"1099039","26153190","2402","2017-01-01","2018-12-31"
"1099040","26155110","2402","2017-01-01","2018-12-31"
"1099041","26155180","2402","2017-01-01","2018-12-31"
"1099042","26155190","2402","2017-01-01","2018-12-31"
"1099043","26157110","2402","2017-01-01","2018-12-31"
"1099044","26157120","2402","2017-01-01","2018-12-31"
"1099045","26157121","2402","2017-01-01","2018-12-31"
"1099046","26157122","2402","2017-01-01","2018-12-31"
"1099047","26157123","2402","2017-01-01","2018-12-31"
"1099048","26157124","2402","2017-01-01","2018-12-31"
"1099049","26157130","2402","2017-01-01","2018-12-31"
"1099050","26157131","2402","2017-01-01","2018-12-31"
"1099051","26157132","2402","2017-01-01","2018-12-31"
"1099052","26157133","2402","2017-01-01","2018-12-31"
"1099053","26157134","2402","2017-01-01","2018-12-31"
"1099054","26157140","2402","2017-01-01","2018-12-31"
"1099055","26157141","2402","2017-01-01","2018-12-31"
"1099056","26157142","2402","2017-01-01","2018-12-31"
"1099057","26157143","2402","2017-01-01","2018-12-31"
"1099058","26157144","2402","2017-01-01","2018-12-31"
"1099059","26157160","2402","2017-01-01","2018-12-31"
"1099060","26158000","2402","2017-01-01","2018-12-31"
"1099061","26158010","2402","2017-01-01","2018-12-31"
"1099062","26158011","2402","2017-01-01","2018-12-31"
"1099063","26158012","2402","2017-01-01","2018-12-31"
"1099064","26158013","2402","2017-01-01","2018-12-31"
"1099065","26158014","2402","2017-01-01","2018-12-31"
"1099066","26158020","2402","2017-01-01","2018-12-31"
"1099067","26158021","2402","2017-01-01","2018-12-31"
"1099068","26158022","2402","2017-01-01","2018-12-31"
"1099069","26158023","2402","2017-01-01","2018-12-31"
"1099070","26158024","2402","2017-01-01","2018-12-31"
"1099071","26158030","2402","2017-01-01","2018-12-31"
"1099072","26158031","2402","2017-01-01","2018-12-31"
"1099073","26158032","2402","2017-01-01","2018-12-31"
"1099074","26158033","2402","2017-01-01","2018-12-31"
"1099075","26158034","2402","2017-01-01","2018-12-31"
"1099076","26158050","2402","2017-01-01","2018-12-31"
"1099077","26203110","2404","2017-01-01","2018-12-31"
"1099078","26203160","2404","2017-01-01","2018-12-31"
"1099079","26205110","2404","2017-01-01","2018-12-31"
"1099080","26205160","2404","2017-01-01","2018-12-31"
"1099081","26205170","2404","2017-01-01","2018-12-31"
"1099082","26205180","2404","2017-01-01","2018-12-31"
"1099083","26205190","2404","2017-01-01","2018-12-31"
"1099084","26207110","2402","2017-01-01","2018-12-31"
"1099085","26209100","2402","2017-01-01","2018-12-31"
"1099086","26211100","2402","2017-01-01","2018-12-31"
"1099087","26213100","2404","2017-01-01","2018-12-31"
"1099088","26213120","2404","2017-01-01","2018-12-31"
"1099089","26213121","2404","2017-01-01","2018-12-31"
"1099090","26213130","2404","2017-01-01","2018-12-31"
"1099091","26213131","2404","2017-01-01","2018-12-31"
"1099092","26213140","2404","2017-01-01","2018-12-31"
"1099093","26213160","2404","2017-01-01","2018-12-31"
"1099094","26213170","2404","2017-01-01","2018-12-31"
"1099095","26213180","2404","2017-01-01","2018-12-31"
"1099096","26213190","2404","2017-01-01","2018-12-31"
"1099097","26215120","2404","2017-01-01","2018-12-31"
"1099098","26301110","2404","2017-01-01","2018-12-31"
"1099099","26301140","2404","2017-01-01","2018-12-31"
"1099100","26301160","2404","2017-01-01","2018-12-31"
"1099101","26303100","2404","2017-01-01","2018-12-31"
"1099102","26303110","2404","2017-01-01","2018-12-31"
"1099103","26303120","2404","2017-01-01","2018-12-31"
"1099104","26303121","2404","2017-01-01","2018-12-31"
"1099105","26303130","2404","2017-01-01","2018-12-31"
"1099106","26303131","2404","2017-01-01","2018-12-31"
"1099107","26303140","2404","2017-01-01","2018-12-31"
"1099108","26303160","2404","2017-01-01","2018-12-31"
"1099109","26303180","2404","2017-01-01","2018-12-31"
"1099110","26303190","2404","2017-01-01","2018-12-31"
"1099111","26305110","2404","2017-01-01","2018-12-31"
"1099112","26305120","2404","2017-01-01","2018-12-31"
"1099113","26305121","2404","2017-01-01","2018-12-31"
"1099114","26305130","2404","2017-01-01","2018-12-31"
"1099115","26305131","2404","2017-01-01","2018-12-31"
"1099116","26305160","2404","2017-01-01","2018-12-31"
"1099117","26305180","2404","2017-01-01","2018-12-31"
"1099118","26307140","2404","2017-01-01","2018-12-31"
"1099119","26309140","2404","2017-01-01","2018-12-31"
"1099120","26309160","2404","2017-01-01","2018-12-31"
"1099121","26311110","2404","2017-01-01","2018-12-31"
"1099122","26311120","2404","2017-01-01","2018-12-31"
"1099123","26311121","2404","2017-01-01","2018-12-31"
"1099124","26311140","2404","2017-01-01","2018-12-31"
"1099125","26311160","2404","2017-01-01","2018-12-31"
"1099126","26311170","2404","2017-01-01","2018-12-31"
"1099127","26311171","2404","2017-01-01","2018-12-31"
"1099128","26311180","2404","2017-01-01","2018-12-31"
"1099129","26313100","2404","2017-01-01","2018-12-31"
"1099130","26313110","2404","2017-01-01","2018-12-31"
"1099131","26313160","2404","2017-01-01","2018-12-31"
"1099132","26315100","2404","2017-01-01","2018-12-31"
"1099133","26315110","2404","2017-01-01","2018-12-31"
"1099134","26315120","2404","2017-01-01","2018-12-31"
"1099135","26315121","2404","2017-01-01","2018-12-31"
"1099136","26315130","2404","2017-01-01","2018-12-31"
"1099137","26315140","2404","2017-01-01","2018-12-31"
"1099138","26315160","2404","2017-01-01","2018-12-31"
"1099139","26315161","2404","2017-01-01","2018-12-31"
"1099140","26315180","2404","2017-01-01","2018-12-31"
"1099141","26315190","2404","2017-01-01","2018-12-31"
"1099142","26317110","2404","2017-01-01","2018-12-31"
"1099143","26317120","2404","2017-01-01","2018-12-31"
"1099144","26317121","2404","2017-01-01","2018-12-31"
"1099145","26317130","2404","2017-01-01","2018-12-31"
"1099146","26317140","2404","2017-01-01","2018-12-31"
"1099147","26317160","2404","2017-01-01","2018-12-31"
"1099148","26317161","2404","2017-01-01","2018-12-31"
"1099149","26319110","2404","2017-01-01","2018-12-31"
"1099150","26319120","2404","2017-01-01","2018-12-31"
"1099151","26319121","2404","2017-01-01","2018-12-31"
"1099152","26319122","2404","2017-01-01","2018-12-31"
"1099153","26319123","2404","2017-01-01","2018-12-31"
"1099154","26319124","2404","2017-01-01","2018-12-31"
"1099155","26319130","2404","2017-01-01","2018-12-31"
"1099156","26319140","2404","2017-01-01","2018-12-31"
"1099157","26319141","2404","2017-01-01","2018-12-31"
"1099158","26319142","2404","2017-01-01","2018-12-31"
"1099159","26319143","2404","2017-01-01","2018-12-31"
"1099160","26319144","2404","2017-01-01","2018-12-31"
"1099161","26319145","2404","2017-01-01","2018-12-31"
"1099162","26319160","2404","2017-01-01","2018-12-31"
"1099163","26319161","2404","2017-01-01","2018-12-31"
"1099164","26319162","2404","2017-01-01","2018-12-31"
"1099165","26319163","2404","2017-01-01","2018-12-31"
"1099166","26319164","2404","2017-01-01","2018-12-31"
"1099167","26319170","2404","2017-01-01","2018-12-31"
"1099168","26319180","2404","2017-01-01","2018-12-31"
"1099169","26321110","2404","2017-01-01","2018-12-31"
"1099170","27111000","3002","2017-01-01","2018-12-31"
"1099171","27111100","3002","2017-01-01","2018-12-31"
"1099172","27111200","3002","2017-01-01","2018-12-31"
"1099173","27111300","3002","2017-01-01","2018-12-31"
"1099174","27111310","3002","2017-01-01","2018-12-31"
"1099175","27111400","3002","2017-01-01","2018-12-31"
"1099176","27111405","3002","2017-01-01","2018-12-31"
"1099177","27111406","3002","2017-01-01","2018-12-31"
"1099178","27111407","3002","2017-01-01","2018-12-31"
"1099179","27111410","3002","2017-01-01","2018-12-31"
"1099180","27111420","3002","2017-01-01","2018-12-31"
"1099181","27111430","3002","2017-01-01","2018-12-31"
"1099182","27111440","3002","2017-01-01","2018-12-31"
"1099183","27111500","3002","2017-01-01","2018-12-31"
"1099184","27112000","3002","2017-01-01","2018-12-31"
"1099185","27112010","3002","2017-01-01","2018-12-31"
"1099186","27113000","3002","2017-01-01","2018-12-31"
"1099187","27113100","3002","2017-01-01","2018-12-31"
"1099188","27113200","3002","2017-01-01","2018-12-31"
"1099189","27113300","3002","2017-01-01","2018-12-31"
"1099190","27114000","3002","2017-01-01","2018-12-31"
"1099191","27115000","3404","2017-01-01","2018-12-31"
"1099192","27115100","3404","2017-01-01","2018-12-31"
"1099193","27116100","3002","2017-01-01","2018-12-31"
"1099194","27116110","3002","2017-01-01","2018-12-31"
"1099195","27116200","3002","2017-01-01","2018-12-31"
"1099196","27116300","3404","2017-01-01","2018-12-31"
"1099197","27116350","3002","2017-01-01","2018-12-31"
"1099198","27116400","3002","2017-01-01","2018-12-31"
"1099199","27118110","3002","2017-01-01","2018-12-31"
"1099200","27118120","3002","2017-01-01","2018-12-31"
"1099201","27118130","3002","2017-01-01","2018-12-31"
"1099202","27118140","3002","2017-01-01","2018-12-31"
"1099203","27118180","3002","2017-01-01","2018-12-31"
"1099204","27120020","3002","2017-01-01","2018-12-31"
"1099205","27120030","3002","2017-01-01","2018-12-31"
"1099206","27120060","3404","2017-01-01","2018-12-31"
"1099207","27120080","3002","2017-01-01","2018-12-31"
"1099208","27120090","3002","2017-01-01","2018-12-31"
"1099209","27120100","3002","2017-01-01","2018-12-31"
"1099210","27120110","3002","2017-01-01","2018-12-31"
"1099211","27120120","3002","2017-01-01","2018-12-31"
"1099212","27120130","3002","2017-01-01","2018-12-31"
"1099213","27120150","3404","2017-01-01","2018-12-31"
"1099214","27120210","3002","2017-01-01","2018-12-31"
"1099215","27120250","3002","2017-01-01","2018-12-31"
"1099216","27121000","3002","2017-01-01","2018-12-31"
"1099217","27121010","3002","2017-01-01","2018-12-31"
"1099218","27121410","3002","2017-01-01","2018-12-31"
"1099219","27130010","3002","2017-01-01","2018-12-31"
"1099220","27130050","3002","2017-01-01","2018-12-31"
"1099221","27133010","3002","2017-01-01","2018-12-31"
"1099222","27135010","3002","2017-01-01","2018-12-31"
"1099223","27135020","3002","2017-01-01","2018-12-31"
"1099224","27135030","3002","2017-01-01","2018-12-31"
"1099225","27135040","3002","2017-01-01","2018-12-31"
"1099226","27135050","3002","2017-01-01","2018-12-31"
"1099227","27135110","3002","2017-01-01","2018-12-31"
"1099228","27135150","3002","2017-01-01","2018-12-31"
"1099229","27136050","3002","2017-01-01","2018-12-31"
"1099230","27136080","3002","2017-01-01","2018-12-31"
"1099231","27136100","3002","2017-01-01","2018-12-31"
"1099232","27141000","3004","2017-01-01","2018-12-31"
"1099233","27141030","8410","2017-01-01","2018-12-31"
"1099234","27141035","8410","2017-01-01","2018-12-31"
"1099235","27141050","3004","2017-01-01","2018-12-31"
"1099236","27141500","3004","2017-01-01","2018-12-31"
"1099237","27142000","3004","2017-01-01","2018-12-31"
"1099238","27142100","3004","2017-01-01","2018-12-31"
"1099239","27142200","3004","2017-01-01","2018-12-31"
"1099240","27143000","3004","2017-01-01","2018-12-31"
"1099241","27144000","3004","2017-01-01","2018-12-31"
"1099242","27145000","3404","2017-01-01","2018-12-31"
"1099243","27146011","3004","2017-01-01","2018-12-31"
"1099244","27146100","3404","2017-01-01","2018-12-31"
"1099245","27146110","3404","2017-01-01","2018-12-31"
"1099246","27146150","3004","2017-01-01","2018-12-31"
"1099247","27146155","3004","2017-01-01","2018-12-31"
"1099248","27146160","3004","2017-01-01","2018-12-31"
"1099249","27146200","3004","2017-01-01","2018-12-31"
"1099250","27146250","3004","2017-01-01","2018-12-31"
"1099251","27146300","3004","2017-01-01","2018-12-31"
"1099252","27146350","3404","2017-01-01","2018-12-31"
"1099253","27146360","3404","2017-01-01","2018-12-31"
"1099254","27146400","3004","2017-01-01","2018-12-31"
"1099255","27148010","3004","2017-01-01","2018-12-31"
"1099256","27150010","3006","2017-01-01","2018-12-31"
"1099257","27150020","3006","2017-01-01","2018-12-31"
"1099258","27150030","3006","2017-01-01","2018-12-31"
"1099259","27150050","3006","2017-01-01","2018-12-31"
"1099260","27150060","3006","2017-01-01","2018-12-31"
"1099261","27150070","2404","2017-01-01","2018-12-31"
"1099262","27150110","2404","2017-01-01","2018-12-31"
"1099263","27150120","3006","2017-01-01","2018-12-31"
"1099264","27150130","3006","2017-01-01","2018-12-31"
"1099265","27150140","2404","2017-01-01","2018-12-31"
"1099266","27150151","8410","2017-01-01","2018-12-31"
"1099267","27150155","8410","2017-01-01","2018-12-31"
"1099268","27150160","3006","2017-01-01","2018-12-31"
"1099269","27150170","3404","2017-01-01","2018-12-31"
"1099270","27150210","8404","2017-01-01","2018-12-31"
"1099271","27150230","2404","2017-01-01","2018-12-31"
"1099272","27150250","3006","2017-01-01","2018-12-31"
"1099273","27150310","3006","2017-01-01","2018-12-31"
"1099274","27150320","3006","2017-01-01","2018-12-31"
"1099275","27150325","3006","2017-01-01","2018-12-31"
"1099276","27150330","3006","2017-01-01","2018-12-31"
"1099277","27150350","3006","2017-01-01","2018-12-31"
"1099278","27150370","3006","2017-01-01","2018-12-31"
"1099279","27150410","3404","2017-01-01","2018-12-31"
"1099280","27150510","3006","2017-01-01","2018-12-31"
"1099281","27151030","3006","2017-01-01","2018-12-31"
"1099282","27151040","3006","2017-01-01","2018-12-31"
"1099283","27151050","3006","2017-01-01","2018-12-31"
"1099284","27151070","3006","2017-01-01","2018-12-31"
"1099285","27160010","3002","2017-01-01","2018-12-31"
"1099286","27160100","3002","2017-01-01","2018-12-31"
"1099287","27161010","3002","2017-01-01","2018-12-31"
"1099288","27162010","3002","2017-01-01","2018-12-31"
"1099289","27162040","8410","2017-01-01","2018-12-31"
"1099290","27162060","8410","2017-01-01","2018-12-31"
"1099291","27162500","3002","2017-01-01","2018-12-31"
"1099292","27163010","3002","2017-01-01","2018-12-31"
"1099293","27211000","3002","2017-01-01","2018-12-31"
"1099294","27211100","3002","2017-01-01","2018-12-31"
"1099295","27211110","3002","2017-01-01","2018-12-31"
"1099296","27211150","3002","2017-01-01","2018-12-31"
"1099297","27211190","3002","2017-01-01","2018-12-31"
"1099298","27211200","3002","2017-01-01","2018-12-31"
"1099299","27211300","3002","2017-01-01","2018-12-31"
"1099300","27211400","3002","2017-01-01","2018-12-31"
"1099301","27211500","3002","2017-01-01","2018-12-31"
"1099302","27211550","3002","2017-01-01","2018-12-31"
"1099303","27212000","3002","2017-01-01","2018-12-31"
"1099304","27212050","3002","2017-01-01","2018-12-31"
"1099305","27212100","3002","2017-01-01","2018-12-31"
"1099306","27212120","3002","2017-01-01","2018-12-31"
"1099307","27212150","3002","2017-01-01","2018-12-31"
"1099308","27212200","3002","2017-01-01","2018-12-31"
"1099309","27212300","3002","2017-01-01","2018-12-31"
